id,sender,receiver,date,subject,body,label
synthetic_906,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Approved.,0
synthetic_907,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? I'll be there in 10 minutes.,0
synthetic_908,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Please review this.,0
synthetic_909,internal@company.com,user@company.com,2026-03-02,Quick note,yo See you later.,0
synthetic_910,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Lunch?,0
synthetic_911,internal@company.com,user@company.com,2026-03-02,Quick note,hello Please review this.,0
synthetic_912,internal@company.com,user@company.com,2026-03-02,Quick note,"hi there Got it, thanks!",0
synthetic_913,internal@company.com,user@company.com,2026-03-02,Quick note,yo Are you coming to the meeting?,0
synthetic_914,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? I'll be there in 10 minutes.,0
synthetic_915,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Lunch?,0
synthetic_916,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Please review this.,0
synthetic_917,internal@company.com,user@company.com,2026-03-02,Quick note,hello Thanks for the update.,0
synthetic_918,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Let's catch up later.,0
synthetic_919,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Let's catch up later.,0
synthetic_920,internal@company.com,user@company.com,2026-03-02,Quick note,hello Approved.,0
synthetic_921,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Wait for my signal.,0
synthetic_922,internal@company.com,user@company.com,2026-03-02,Quick note,hello Please review this.,0
synthetic_923,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Rejected.,0
synthetic_924,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Can you send me the doc?,0
synthetic_925,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Can we talk?,0
synthetic_926,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Are you coming to the meeting?,0
synthetic_927,internal@company.com,user@company.com,2026-03-02,Quick note,hi there I'll be there in 10 minutes.,0
synthetic_928,internal@company.com,user@company.com,2026-03-02,Quick note,hello See you later.,0
synthetic_929,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Approved.,0
synthetic_930,internal@company.com,user@company.com,2026-03-02,Quick note,yo Are you coming to the meeting?,0
synthetic_931,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Are you coming to the meeting?,0
synthetic_932,internal@company.com,user@company.com,2026-03-02,Quick note,yo I'll be there in 10 minutes.,0
synthetic_933,internal@company.com,user@company.com,2026-03-02,Quick note,yo Rejected.,0
synthetic_934,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Please review this.,0
synthetic_935,internal@company.com,user@company.com,2026-03-02,Quick note,hey Wait for my signal.,0
synthetic_936,internal@company.com,user@company.com,2026-03-02,Quick note,hey Lunch?,0
synthetic_937,internal@company.com,user@company.com,2026-03-02,Quick note,hello Rejected.,0
synthetic_938,internal@company.com,user@company.com,2026-03-02,Quick note,hello Please review this.,0
synthetic_939,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Lunch?,0
synthetic_940,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Approved.,0
synthetic_941,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Meeting at 5pm in the conference room.,0
synthetic_942,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Let's catch up later.,0
synthetic_943,internal@company.com,user@company.com,2026-03-02,Quick note,good morning I'll be there in 10 minutes.,0
synthetic_944,internal@company.com,user@company.com,2026-03-02,Quick note,hey Please review this.,0
synthetic_945,internal@company.com,user@company.com,2026-03-02,Quick note,"hello Got it, thanks!",0
synthetic_946,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Approved.,0
synthetic_947,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Wait for my signal.,0
synthetic_948,internal@company.com,user@company.com,2026-03-02,Quick note,hello I'll be there in 10 minutes.,0
synthetic_949,internal@company.com,user@company.com,2026-03-02,Quick note,hey Wait for my signal.,0
synthetic_950,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Approved.,0
synthetic_951,internal@company.com,user@company.com,2026-03-02,Quick note,yo Can we talk?,0
synthetic_952,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Wait for my signal.,0
synthetic_953,internal@company.com,user@company.com,2026-03-02,Quick note,yo Please review this.,0
synthetic_954,internal@company.com,user@company.com,2026-03-02,Quick note,hey I'll be there in 10 minutes.,0
synthetic_955,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Are you coming to the meeting?,0
synthetic_956,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Thanks for the update.,0
synthetic_957,internal@company.com,user@company.com,2026-03-02,Quick note,hey Thanks for the update.,0
synthetic_958,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Rejected.,0
synthetic_959,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Can you send me the doc?,0
synthetic_960,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Can you send me the doc?,0
synthetic_961,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Are you coming to the meeting?,0
synthetic_962,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? See you later.,0
synthetic_963,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Can we talk?,0
synthetic_964,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Rejected.,0
synthetic_965,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Can you send me the doc?,0
synthetic_966,internal@company.com,user@company.com,2026-03-02,Quick note,yo Please review this.,0
synthetic_967,internal@company.com,user@company.com,2026-03-02,Quick note,hello Please review this.,0
synthetic_968,internal@company.com,user@company.com,2026-03-02,Quick note,hello Meeting at 5pm in the conference room.,0
synthetic_969,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Can you send me the doc?,0
synthetic_970,internal@company.com,user@company.com,2026-03-02,Quick note,hi there See you later.,0
synthetic_971,internal@company.com,user@company.com,2026-03-02,Quick note,hello Wait for my signal.,0
synthetic_972,internal@company.com,user@company.com,2026-03-02,Quick note,"how's it going? Got it, thanks!",0
synthetic_973,internal@company.com,user@company.com,2026-03-02,Quick note,hey Lunch?,0
synthetic_974,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Rejected.,0
synthetic_975,internal@company.com,user@company.com,2026-03-02,Quick note,hey Please review this.,0
synthetic_976,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? I'll be there in 10 minutes.,0
synthetic_977,internal@company.com,user@company.com,2026-03-02,Quick note,hey See you later.,0
synthetic_978,internal@company.com,user@company.com,2026-03-02,Quick note,yo Can you send me the doc?,0
synthetic_979,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Can we talk?,0
synthetic_980,internal@company.com,user@company.com,2026-03-02,Quick note,hey See you later.,0
synthetic_981,internal@company.com,user@company.com,2026-03-02,Quick note,hey See you later.,0
synthetic_982,internal@company.com,user@company.com,2026-03-02,Quick note,yo Thanks for the update.,0
synthetic_983,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Please review this.,0
synthetic_984,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Can you send me the doc?,0
synthetic_985,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? See you later.,0
synthetic_986,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Rejected.,0
synthetic_987,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Thanks for the update.,0
synthetic_988,internal@company.com,user@company.com,2026-03-02,Quick note,good morning See you later.,0
synthetic_989,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Approved.,0
synthetic_990,internal@company.com,user@company.com,2026-03-02,Quick note,yo Approved.,0
synthetic_991,internal@company.com,user@company.com,2026-03-02,Quick note,hi there See you later.,0
synthetic_992,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Please review this.,0
synthetic_993,internal@company.com,user@company.com,2026-03-02,Quick note,"hello Got it, thanks!",0
synthetic_994,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Let's catch up later.,0
synthetic_995,internal@company.com,user@company.com,2026-03-02,Quick note,"hello Got it, thanks!",0
synthetic_996,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Meeting at 5pm in the conference room.,0
synthetic_997,internal@company.com,user@company.com,2026-03-02,Quick note,hello Approved.,0
synthetic_998,internal@company.com,user@company.com,2026-03-02,Quick note,"how's it going? Got it, thanks!",0
synthetic_999,internal@company.com,user@company.com,2026-03-02,Quick note,yo Let's catch up later.,0
